family,variable,forced_value,status,fleet_size,chained,objective,min_fleet_reachable,objective_reachable,solved
chaining,"(107, (295900043, 296100047))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 296100047))",1,Optimal,31,101,87.18466666666669,True,False,True
chaining,"(107, (295900043, 296200088))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 296200088))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (295900043, 200090682))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 200090682))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (295900043, 296100041))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 296100041))",1,Optimal,31,101,87.18466666666667,True,False,True
chaining,"(107, (295900043, 296100057))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 296100057))",1,Optimal,31,101,87.18466666666669,True,False,True
chaining,"(107, (295900043, 296200102))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 296200102))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (295900043, 296200101))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 296200101))",1,Optimal,31,101,87.63148333333336,True,True,True
chaining,"(107, (295900043, 200090402))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 200090402))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (295900043, 296200099))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 296200099))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (295900043, 296100049))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 296100049))",1,Optimal,31,101,86.94666666666669,True,False,True
chaining,"(107, (295900043, 296200096))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 296200096))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (295900043, 296200093))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 296200093))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (295900043, 296600062))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 296600062))",1,Optimal,31,101,87.18466666666667,True,False,True
chaining,"(107, (295900043, 200000029))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 200000029))",1,Optimal,31,101,87.18466666666669,True,False,True
chaining,"(107, (295900043, 294100823))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 294100823))",1,Optimal,31,101,87.1385777777778,True,False,True
chaining,"(107, (295900043, 296200629))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 296200629))",1,Optimal,32,100,86.39320000000001,False,False,True
chaining,"(107, (295900043, 296200627))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 296200627))",1,Optimal,31,101,87.18466666666667,True,False,True
chaining,"(107, (295900043, 296200626))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 296200626))",1,Optimal,31,101,87.63148333333334,True,True,True
chaining,"(107, (295900043, 296200625))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 296200625))",1,Optimal,31,101,87.18466666666669,True,False,True
chaining,"(107, (295900043, 296200624))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 296200624))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (295900043, 295800464))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 295800464))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (295900043, 295200225))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 295200225))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (295900043, 200090308))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 200090308))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (295900043, 295200233))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 295200233))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (295900043, 294100316))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 294100316))",1,Optimal,31,101,87.63148333333334,True,True,True
chaining,"(107, (295900043, 295200241))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 295200241))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (295900043, 295201004))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 295201004))",1,Optimal,31,101,87.63148333333336,True,True,True
chaining,"(107, (295900043, 200000325))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 200000325))",1,Optimal,31,101,87.00994444444446,True,False,True
chaining,"(107, (295900043, 294100361))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 294100361))",1,Optimal,32,100,86.00994444444446,False,False,True
chaining,"(107, (295900043, 294200141))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 294200141))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (295900043, 294200138))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 294200138))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (295900043, 294200175))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 294200175))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (295900043, 294100328))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 294100328))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (295900043, 200090329))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 200090329))",1,Optimal,31,101,87.00994444444446,True,False,True
chaining,"(107, (295900043, 295200253))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 295200253))",1,Optimal,31,101,87.63148333333336,True,True,True
chaining,"(107, (295900043, 295100254))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 295100254))",1,Optimal,31,101,87.00994444444444,True,False,True
chaining,"(107, (295900043, 294100147))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 294100147))",1,Optimal,31,101,87.19543333333334,True,False,True
chaining,"(107, (295900043, 200090123))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 200090123))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (295900043, 294200148))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 294200148))",1,Optimal,31,101,87.15633333333335,True,False,True
chaining,"(107, (295900043, 200000121))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 200000121))",1,Optimal,31,101,87.63148333333334,True,True,True
chaining,"(107, (295900043, 200000382))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 200000382))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (295900043, 294100344))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 294100344))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (295900043, 294100345))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 294100345))",1,Optimal,31,101,87.00994444444446,True,False,True
chaining,"(107, (295900043, 294100348))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 294100348))",1,Optimal,31,101,87.63148333333335,True,True,True
chaining,"(107, (295900043, 200000336))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 200000336))",1,Optimal,31,101,87.63148333333334,True,True,True
chaining,"(107, (295900043, 200090337))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 200090337))",1,Optimal,31,101,87.00994444444444,True,False,True
chaining,"(107, (295900043, 200090340))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 200090340))",1,Optimal,31,101,87.63148333333336,True,True,True
chaining,"(107, (295900043, 294100341))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 294100341))",1,Optimal,31,101,87.00994444444446,True,False,True
chaining,"(107, (295900043, 294100349))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 294100349))",1,Optimal,31,101,87.00994444444446,True,False,True
chaining,"(107, (295900043, 294100352))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 294100352))",1,Optimal,32,100,86.63148333333335,False,False,True
chaining,"(107, (295900043, 294100353))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 294100353))",1,Optimal,31,101,87.00994444444446,True,False,True
chaining,"(107, (295900043, 295200235))",0,Optimal,31,101,87.63148333333335,True,True,False
chaining,"(107, (295900043, 295200235))",1,Optimal,32,100,86.63148333333335,False,False,True
chaining,"(107, (295900043, 294100132))",0,Optimal,31,101,87.63148333333335,True,True,False
