family,variable,forced_value,status,fleet_size,chained,objective,min_fleet_reachable,objective_reachable,solved
chaining,"(294300165, 294300217)",1,Optimal,35,97,97,True,True,True
chaining,"(294300165, 200090219)",0,Optimal,35,97,97,True,True,False
chaining,"(294300165, 200090219)",1,Optimal,35,97,97,True,True,True
chaining,"(294300165, 200090404)",0,Optimal,35,97,97,True,True,False
chaining,"(294300165, 200090404)",1,Optimal,35,97,97,True,True,True
chaining,"(294300165, 295800463)",0,Optimal,35,97,97,True,True,False
chaining,"(294300165, 295800463)",1,Optimal,35,97,97,True,True,True
chaining,"(294300165, 295800464)",0,Optimal,35,97,97,True,True,False
chaining,"(294300165, 295800464)",1,Optimal,35,97,97,True,True,True
chaining,"(294300165, 295200241)",0,Optimal,35,97,97,True,True,False
chaining,"(294300165, 295200241)",1,Optimal,35,97,97,True,True,True
chaining,"(294300165, 295201004)",0,Optimal,35,97,97,True,True,False
chaining,"(294300165, 295201004)",1,Optimal,35,97,97,True,True,True
chaining,"(294300165, 294100328)",0,Optimal,35,97,97,True,True,False
chaining,"(294300165, 294100328)",1,Optimal,35,97,97,True,True,True
chaining,"(294300165, 295200253)",0,Optimal,35,97,97,True,True,False
chaining,"(294300165, 295200253)",1,Optimal,35,97,97,True,True,True
chaining,"(294300165, 200000336)",0,Optimal,35,97,97,True,True,False
chaining,"(294300165, 200000336)",1,Optimal,35,97,97,True,True,True
chaining,"(294300165, 200090340)",0,Optimal,35,97,97,True,True,False
chaining,"(294300165, 200090340)",1,Optimal,35,97,97,True,True,True
chaining,"(294300165, 200000382)",0,Optimal,35,97,97,True,True,False
chaining,"(294300165, 200000382)",1,Optimal,35,97,97,True,True,True
chaining,"(294300165, 294100344)",0,Optimal,35,97,97,True,True,False
chaining,"(294300165, 294100344)",1,Optimal,35,97,97,True,True,True
chaining,"(294300165, 294100348)",0,Optimal,35,97,97,True,True,False
chaining,"(294300165, 294100348)",1,Optimal,35,97,97,True,True,True
chaining,"(294300165, 294100352)",0,Optimal,35,97,97,True,True,False
chaining,"(294300165, 294100352)",1,Optimal,36,96,96,False,False,True
chaining,"(294300165, 295200235)",0,Optimal,35,97,97,True,True,False
chaining,"(294300165, 295200235)",1,Optimal,36,96,96,False,False,True
chaining,"(294300165, 294200141)",0,Optimal,35,97,97,True,True,False
chaining,"(294300165, 294200141)",1,Optimal,35,97,97,True,True,True
chaining,"(294300165, 294200138)",0,Optimal,35,97,97,True,True,False
chaining,"(294300165, 294200138)",1,Optimal,35,97,97,True,True,True
chaining,"(294300167, 200090225)",0,Optimal,35,97,97,True,True,False
chaining,"(294300167, 200090225)",1,Optimal,35,97,97,True,True,True
chaining,"(294300167, 200000026)",0,Optimal,35,97,97,True,True,False
chaining,"(294300167, 200000026)",1,Optimal,36,96,96,False,False,True
chaining,"(294300167, 296200626)",0,Optimal,35,97,97,True,True,False
chaining,"(294300167, 296200626)",1,Optimal,35,97,97,True,True,True
chaining,"(294300167, 296200624)",0,Optimal,35,97,97,True,True,False
chaining,"(294300167, 296200624)",1,Optimal,35,97,97,True,True,True
chaining,"(294300165, 294200175)",0,Optimal,35,97,97,True,True,False
chaining,"(294300165, 294200175)",1,Optimal,35,97,97,True,True,True
chaining,"(294300165, 200090123)",0,Optimal,35,97,97,True,True,False
chaining,"(294300165, 200090123)",1,Optimal,35,97,97,True,True,True
chaining,"(294300165, 200000121)",0,Optimal,35,97,97,True,True,False
chaining,"(294300165, 200000121)",1,Optimal,35,97,97,True,True,True
chaining,"(294400182, 294300167)",0,Optimal,35,97,97,True,True,False
chaining,"(294400182, 294300167)",1,Optimal,35,97,97,True,True,True
chaining,"(294300167, 294300217)",0,Optimal,35,97,97,True,True,False
chaining,"(294300167, 294300217)",1,Optimal,35,97,97,True,True,True
chaining,"(294300167, 200090219)",0,Optimal,35,97,97,True,True,False
chaining,"(294300167, 200090219)",1,Optimal,35,97,97,True,True,True
chaining,"(294300167, 200000221)",0,Optimal,35,97,97,True,True,False
chaining,"(294300167, 200000221)",1,Optimal,35,97,97,True,True,True
chaining,"(294300167, 294400189)",0,Optimal,35,97,97,True,True,False
chaining,"(294300167, 294400189)",1,Optimal,35,97,97,True,True,True
chaining,"(294400182, 200000222)",0,Optimal,35,97,97,True,True,False
chaining,"(294400182, 200000222)",1,Optimal,35,97,97,True,True,True
chaining,"(294300211, 200000230)",0,Optimal,35,97,97,True,True,False
chaining,"(294300211, 200000230)",1,Optimal,36,96,96,False,False,True
chaining,"(294300211, 294300220)",0,Optimal,36,96,96,False,False,True
chaining,"(294300211, 294300220)",1,Optimal,35,97,97,True,True,False
chaining,"(294300211, 200090224)",0,Optimal,35,97,97,True,True,False
chaining,"(294300211, 200090224)",1,Optimal,36,96,96,False,False,True
chaining,"(294300211, 294300226)",0,Optimal,35,97,97,True,True,False
chaining,"(294300211, 294300226)",1,Optimal,36,96,96,False,False,True
chaining,"(294300167, 296000105)",0,Optimal,35,97,97,True,True,False
chaining,"(294300167, 296000105)",1,Optimal,35,97,97,True,True,True
chaining,"(294300167, 296000091)",0,Optimal,35,97,97,True,True,True
chaining,"(294300167, 296000091)",1,Optimal,35,97,97,True,True,False
chaining,"(294300167, 296000097)",0,Optimal,35,97,97,True,True,False
chaining,"(294300167, 296000097)",1,Optimal,35,97,97,True,True,True
chaining,"(294300167, 296200099)",0,Optimal,35,97,97,True,True,False
chaining,"(294300167, 296200099)",1,Optimal,35,97,97,True,True,True
chaining,"(294300167, 296200096)",0,Optimal,35,97,97,True,True,False
chaining,"(294300167, 296200096)",1,Optimal,35,97,97,True,True,True
chaining,"(294300167, 295800465)",0,Optimal,35,97,97,True,True,False
chaining,"(294300167, 295800465)",1,Optimal,35,97,97,True,True,True
chaining,"(294300167, 200090404)",0,Optimal,35,97,97,True,True,False
chaining,"(294300167, 200090404)",1,Optimal,35,97,97,True,True,True
chaining,"(294300167, 295800463)",0,Optimal,35,97,97,True,True,False
chaining,"(294300167, 295800463)",1,Optimal,35,97,97,True,True,True
chaining,"(294300167, 295800464)",0,Optimal,35,97,97,True,True,False
chaining,"(294300167, 295800464)",1,Optimal,35,97,97,True,True,True
chaining,"(294300167, 295200253)",0,Optimal,35,97,97,True,True,False
chaining,"(294300167, 295200253)",1,Optimal,35,97,97,True,True,True
chaining,"(294300167, 200000336)",0,Optimal,35,97,97,True,True,False
chaining,"(294300167, 200000336)",1,Optimal,35,97,97,True,True,True
chaining,"(294300167, 294100352)",0,Optimal,35,97,97,True,True,False
chaining,"(294300167, 294100352)",1,Optimal,36,96,96,False,False,True
chaining,"(294300167, 295200235)",0,Optimal,35,97,97,True,True,False
chaining,"(294300167, 295200235)",1,Optimal,36,96,96,False,False,True
chaining,"(294300167, 294200141)",0,Optimal,35,97,97,True,True,False
chaining,"(294300167, 294200141)",1,Optimal,35,97,97,True,True,True
chaining,"(294300167, 294200138)",0,Optimal,35,97,97,True,True,False
chaining,"(294300167, 294200138)",1,Optimal,35,97,97,True,True,True
chaining,"(294300216, 200000026)",0,Optimal,35,97,97,True,True,False
chaining,"(294300216, 200000026)",1,Optimal,36,96,96,False,False,True
chaining,"(294300216, 296200626)",0,Optimal,35,97,97,True,True,False
chaining,"(294300216, 296200626)",1,Optimal,35,97,97,True,True,True
chaining,"(294300216, 296200624)",0,Optimal,35,97,97,True,True,False
chaining,"(294300216, 296200624)",1,Optimal,35,97,97,True,True,True
chaining,"(294300216, 296200099)",0,Optimal,35,97,97,True,True,False
chaining,"(294300216, 296200099)",1,Optimal,35,97,97,True,True,True
chaining,"(294300167, 200090340)",0,Optimal,35,97,97,True,True,False
chaining,"(294300167, 200090340)",1,Optimal,35,97,97,True,True,True
chaining,"(294300167, 200000382)",0,Optimal,35,97,97,True,True,False
chaining,"(294300167, 200000382)",1,Optimal,35,97,97,True,True,True
chaining,"(294300167, 294100344)",0,Optimal,35,97,97,True,True,False
chaining,"(294300167, 294100344)",1,Optimal,35,97,97,True,True,True
chaining,"(294300167, 294100348)",0,Optimal,35,97,97,True,True,False
chaining,"(294300167, 294100348)",1,Optimal,35,97,97,True,True,True
chaining,"(294300167, 294200175)",0,Optimal,35,97,97,True,True,False
chaining,"(294300167, 294200175)",1,Optimal,35,97,97,True,True,True
chaining,"(294300167, 200090123)",0,Optimal,35,97,97,True,True,False
chaining,"(294300167, 200090123)",1,Optimal,35,97,97,True,True,True
chaining,"(294300215, 200000230)",0,Optimal,35,97,97,True,True,False
chaining,"(294300215, 200000230)",1,Optimal,36,96,96,False,False,True
chaining,"(294300215, 200090224)",0,Optimal,36,96,96,False,False,True
chaining,"(294300215, 200090224)",1,Optimal,35,97,97,True,True,False
chaining,"(294300216, 200090219)",0,Optimal,35,97,97,True,True,False
chaining,"(294300216, 200090219)",1,Optimal,35,97,97,True,True,True
chaining,"(294300216, 200000221)",0,Optimal,35,97,97,True,True,False
chaining,"(294300216, 200000221)",1,Optimal,35,97,97,True,True,True
chaining,"(294300216, 294400189)",0,Optimal,35,97,97,True,True,False
chaining,"(294300216, 294400189)",1,Optimal,35,97,97,True,True,True
chaining,"(294300216, 200090225)",0,Optimal,35,97,97,True,True,False
chaining,"(294300216, 200090225)",1,Optimal,35,97,97,True,True,True
chaining,"(294300216, 295800464)",0,Optimal,35,97,97,True,True,False
chaining,"(294300216, 295800464)",1,Optimal,35,97,97,True,True,True
chaining,"(294300216, 200000336)",0,Optimal,35,97,97,True,True,False
chaining,"(294300216, 200000336)",1,Optimal,35,97,97,True,True,True
chaining,"(294300216, 200090340)",0,Optimal,35,97,97,True,True,False
chaining,"(294300216, 200090340)",1,Optimal,35,97,97,True,True,True
chaining,"(294300216, 200000382)",0,Optimal,35,97,97,True,True,False
chaining,"(294300216, 200000382)",1,Optimal,35,97,97,True,True,True
chaining,"(294300215, 294300226)",0,Optimal,35,97,97,True,True,False
chaining,"(294300215, 294300226)",1,Optimal,36,96,96,False,False,True
chaining,"(294300216, 296000105)",0,Optimal,35,97,97,True,True,False
chaining,"(294300216, 296000105)",1,Optimal,35,97,97,True,True,True
chaining,"(294300216, 296000091)",0,Optimal,35,97,97,True,True,False
chaining,"(294300216, 296000091)",1,Optimal,35,97,97,True,True,True
chaining,"(294300216, 296000097)",0,Optimal,35,97,97,True,True,False
chaining,"(294300216, 296000097)",1,Optimal,35,97,97,True,True,True
chaining,"(294300216, 296200096)",0,Optimal,35,97,97,True,True,False
chaining,"(294300216, 296200096)",1,Optimal,35,97,97,True,True,True
chaining,"(294300216, 295800465)",0,Optimal,35,97,97,True,True,False
chaining,"(294300216, 295800465)",1,Optimal,35,97,97,True,True,True
chaining,"(294300216, 200090404)",0,Optimal,35,97,97,True,True,False
chaining,"(294300216, 200090404)",1,Optimal,35,97,97,True,True,True
chaining,"(294300216, 295800463)",0,Optimal,35,97,97,True,True,False
chaining,"(294300216, 295800463)",1,Optimal,35,97,97,True,True,True
chaining,"(294300216, 294200141)",0,Optimal,35,97,97,True,True,False
chaining,"(294300216, 294200141)",1,Optimal,35,97,97,True,True,True
chaining,"(294300216, 294200138)",0,Optimal,35,97,97,True,True,False
chaining,"(294300216, 294200138)",1,Optimal,35,97,97,True,True,True
chaining,"(294300216, 294200175)",0,Optimal,35,97,97,True,True,False
chaining,"(294300216, 294200175)",1,Optimal,35,97,97,True,True,True
chaining,"(294300217, 200000222)",0,Optimal,35,97,97,True,True,True
chaining,"(294300217, 200000222)",1,Optimal,35,97,97,True,True,False
chaining,"(294300216, 294100344)",0,Optimal,35,97,97,True,True,True
chaining,"(294300216, 294100344)",1,Optimal,35,97,97,True,True,False
chaining,"(294300216, 294100348)",0,Optimal,35,97,97,True,True,False
chaining,"(294300216, 294100348)",1,Optimal,35,97,97,True,True,True
chaining,"(294300216, 294100352)",0,Optimal,35,97,97,True,True,False
chaining,"(294300216, 294100352)",1,Optimal,36,96,96,False,False,True
chaining,"(294300216, 295200235)",0,Optimal,35,97,97,True,True,False
chaining,"(294300216, 295200235)",1,Optimal,36,96,96,False,False,True
chaining,"(294300220, 295800463)",0,Optimal,35,97,97,True,True,False
chaining,"(294300220, 295800463)",1,Optimal,35,97,97,True,True,True
chaining,"(294300220, 295800464)",0,Optimal,35,97,97,True,True,False
chaining,"(294300220, 295800464)",1,Optimal,35,97,97,True,True,True
chaining,"(294300220, 200000382)",0,Optimal,35,97,97,True,True,False
chaining,"(294300220, 200000382)",1,Optimal,35,97,97,True,True,True
chaining,"(294300220, 294100344)",0,Optimal,35,97,97,True,True,False
chaining,"(294300220, 294100344)",1,Optimal,35,97,97,True,True,True
chaining,"(200090219, 200000230)",0,Optimal,35,97,97,True,True,False
chaining,"(200090219, 200000230)",1,Optimal,36,96,96,False,False,True
chaining,"(200090219, 294300226)",0,Optimal,36,96,96,False,False,True
chaining,"(200090219, 294300226)",1,Optimal,35,97,97,True,True,False
chaining,"(294300220, 296000105)",0,Optimal,35,97,97,True,True,False
chaining,"(294300220, 296000105)",1,Optimal,35,97,97,True,True,True
chaining,"(294300220, 294400189)",0,Optimal,35,97,97,True,True,False
chaining,"(294300220, 294400189)",1,Optimal,35,97,97,True,True,True
chaining,"(294300220, 294200138)",0,Optimal,35,97,97,True,True,False
chaining,"(294300220, 294200138)",1,Optimal,35,97,97,True,True,True
chaining,"(200000221, 200000230)",0,Optimal,35,97,97,True,True,True
chaining,"(200000221, 200000230)",1,Optimal,35,97,97,True,True,False
chaining,"(200000222, 200090225)",0,Optimal,35,97,97,True,True,True
chaining,"(200000222, 200090225)",1,Optimal,35,97,97,True,True,False
chaining,"(200000222, 200000026)",0,Optimal,35,97,97,True,True,False
chaining,"(200000222, 200000026)",1,Optimal,36,96,96,False,False,True
chaining,"(294300220, 200090225)",0,Optimal,35,97,97,True,True,False
chaining,"(294300220, 200090225)",1,Optimal,35,97,97,True,True,True
chaining,"(294300220, 200000026)",0,Optimal,35,97,97,True,True,False
chaining,"(294300220, 200000026)",1,Optimal,36,96,96,False,False,True
chaining,"(294300220, 296200626)",0,Optimal,35,97,97,True,True,False
chaining,"(294300220, 296200626)",1,Optimal,35,97,97,True,True,True
chaining,"(294300220, 296200624)",0,Optimal,35,97,97,True,True,False
chaining,"(294300220, 296200624)",1,Optimal,35,97,97,True,True,True
chaining,"(294300220, 294100348)",0,Optimal,35,97,97,True,True,True
chaining,"(294300220, 294100348)",1,Optimal,35,97,97,True,True,False
chaining,"(294300220, 294100352)",0,Optimal,35,97,97,True,True,False
chaining,"(294300220, 294100352)",1,Optimal,36,96,96,False,False,True
chaining,"(294300220, 295200235)",0,Optimal,35,97,97,True,True,False
chaining,"(294300220, 295200235)",1,Optimal,36,96,96,False,False,True
chaining,"(294300220, 294200141)",0,Optimal,35,97,97,True,True,False
chaining,"(294300220, 294200141)",1,Optimal,35,97,97,True,True,True
chaining,"(200000222, 296200626)",0,Optimal,35,97,97,True,True,False
chaining,"(200000222, 296200626)",1,Optimal,35,97,97,True,True,True
chaining,"(200000222, 295800464)",0,Optimal,35,97,97,True,True,False
chaining,"(200000222, 295800464)",1,Optimal,35,97,97,True,True,True
chaining,"(200000222, 294100348)",0,Optimal,35,97,97,True,True,False
chaining,"(200000222, 294100348)",1,Optimal,35,97,97,True,True,True
chaining,"(200000222, 294100352)",0,Optimal,35,97,97,True,True,False
chaining,"(200000222, 294100352)",1,Optimal,36,96,96,False,False,True
chaining,"(200000222, 295200235)",0,Optimal,35,97,97,True,True,False
chaining,"(200000222, 295200235)",1,Optimal,36,96,96,False,False,True
chaining,"(200000222, 294200141)",0,Optimal,35,97,97,True,True,False
chaining,"(200000222, 294200141)",1,Optimal,35,97,97,True,True,True
chaining,"(294400189, 200000230)",0,Optimal,35,97,97,True,True,False
chaining,"(294400189, 200000230)",1,Optimal,35,97,97,True,True,True
chaining,"(200090224, 200000026)",0,Optimal,35,97,97,True,True,False
chaining,"(200090224, 200000026)",1,Optimal,35,97,97,True,True,True
chaining,"(200090224, 294100352)",0,Optimal,35,97,97,True,True,True
chaining,"(200090224, 294100352)",1,Optimal,35,97,97,True,True,False
chaining,"(200090224, 295200235)",0,Optimal,35,97,97,True,True,False
chaining,"(200090224, 295200235)",1,Optimal,35,97,97,True,True,True
chaining,"(294300226, 295200235)",0,Optimal,35,97,97,True,True,False
chaining,"(294300226, 295200235)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 296000081)",0,Optimal,35,97,97,True,True,True
chaining,"(294300238, 296000081)",1,Optimal,35,97,97,True,True,False
chaining,"(294300238, 296000105)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 296000105)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 200090702)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 200090702)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 296000091)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 296000091)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 296000097)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 296000097)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 200000221)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 200000221)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 294400189)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 294400189)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 200090225)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 200090225)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 200000026)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 200000026)",1,Optimal,36,96,96,False,False,True
chaining,"(294300238, 294300211)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 294300211)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 294300215)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 294300215)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 294300217)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 294300217)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 200090219)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 200090219)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 296000100)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 296000100)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 294400173)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 294400173)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 200000229)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 200000229)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 294400182)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 294400182)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 296200093)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 296200093)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 296200088)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 296200088)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 200090682)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 200090682)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 296200102)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 296200102)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 296200101)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 296200101)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 296200098)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 296200098)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 200090402)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 200090402)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 295800465)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 295800465)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 200090404)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 200090404)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 295800463)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 295800463)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 295800464)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 295800464)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 295200225)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 295200225)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 296200626)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 296200626)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 296200624)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 296200624)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 296200099)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 296200099)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 296200096)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 296200096)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 295201004)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 295201004)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 294100328)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 294100328)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 295200253)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 295200253)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 200000336)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 200000336)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 200090340)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 200090340)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 200000382)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 200000382)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 294100344)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 294100344)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 294100348)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 294100348)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 200090308)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 200090308)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 295200233)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 295200233)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 294100316)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 294100316)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 295200241)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 295200241)",1,Optimal,35,97,97,True,True,True
chaining,"(296800442, 294100823)",0,Optimal,35,97,97,True,True,False
chaining,"(296800442, 294100823)",1,Optimal,35,97,97,True,True,True
chaining,"(296800442, 295700445)",0,Optimal,35,97,97,True,True,False
chaining,"(296800442, 295700445)",1,Optimal,35,97,97,True,True,True
chaining,"(296500087, 296800442)",0,Optimal,36,96,96,False,False,True
chaining,"(296500087, 296800442)",1,Optimal,35,97,97,True,True,False
chaining,"(296500087, 294100826)",0,Optimal,35,97,97,True,True,False
chaining,"(296500087, 294100826)",1,Optimal,36,96,96,False,False,True
chaining,"(294300238, 294200175)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 294200175)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 200090123)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 200090123)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 200000121)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 200000121)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 294200147)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 294200147)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 294100352)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 294100352)",1,Optimal,36,96,96,False,False,True
chaining,"(294300238, 295200235)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 295200235)",1,Optimal,36,96,96,False,False,True
chaining,"(294300238, 294200141)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 294200141)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 294200138)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 294200138)",1,Optimal,35,97,97,True,True,True
chaining,"(294300238, 294200133)",0,Optimal,35,97,97,True,True,False
chaining,"(294300238, 294200133)",1,Optimal,35,97,97,True,True,True
chaining,"(296800442, 294100827)",0,Optimal,35,97,97,True,True,False
chaining,"(296800442, 294100827)",1,Optimal,35,97,97,True,True,True
chaining,"(296800442, 200000030)",0,Optimal,35,97,97,True,True,True
chaining,"(296800442, 200000030)",1,Optimal,35,97,97,True,True,False
chaining,"(296800442, 200000817)",0,Optimal,35,97,97,True,True,False
chaining,"(296800442, 200000817)",1,Optimal,35,97,97,True,True,True
chaining,"(296500087, 296600062)",0,Optimal,35,97,97,True,True,False
chaining,"(296500087, 296600062)",1,Optimal,36,96,96,False,False,True
chaining,"(296500087, 200000029)",0,Optimal,35,97,97,True,True,False
chaining,"(296500087, 200000029)",1,Optimal,36,96,96,False,False,True
chaining,"(296500087, 296200629)",0,Optimal,35,97,97,True,True,False
chaining,"(296500087, 296200629)",1,Optimal,36,96,96,False,False,True
chaining,"(296500087, 296200627)",0,Optimal,35,97,97,True,True,False
chaining,"(296500087, 296200627)",1,Optimal,36,96,96,False,False,True
chaining,"(296500087, 294100824)",0,Optimal,35,97,97,True,True,False
chaining,"(296500087, 294100824)",1,Optimal,36,96,96,False,False,True
chaining,"(296500087, 296600054)",0,Optimal,35,97,97,True,True,False
chaining,"(296500087, 296600054)",1,Optimal,36,96,96,False,False,True
chaining,"(296500087, 296600060)",0,Optimal,35,97,97,True,True,False
chaining,"(296500087, 296600060)",1,Optimal,36,96,96,False,False,True
chaining,"(296500087, 296600058)",0,Optimal,35,97,97,True,True,False
chaining,"(296500087, 296600058)",1,Optimal,36,96,96,False,False,True
chaining,"(296500087, 296200625)",0,Optimal,35,97,97,True,True,False
chaining,"(296500087, 296200625)",1,Optimal,36,96,96,False,False,True
chaining,"(296500087, 296100047)",0,Optimal,35,97,97,True,True,False
chaining,"(296500087, 296100047)",1,Optimal,36,96,96,False,False,True
chaining,"(296500087, 296100041)",0,Optimal,35,97,97,True,True,False
chaining,"(296500087, 296100041)",1,Optimal,36,96,96,False,False,True
chaining,"(296500087, 296100057)",0,Optimal,35,97,97,True,True,False
chaining,"(296500087, 296100057)",1,Optimal,36,96,96,False,False,True
chaining,"(296500087, 296100048)",0,Optimal,35,97,97,True,True,False
chaining,"(296500087, 296100048)",1,Optimal,36,96,96,False,False,True
chaining,"(296500087, 296100045)",0,Optimal,35,97,97,True,True,False
chaining,"(296500087, 296100045)",1,Optimal,36,96,96,False,False,True
chaining,"(294100827, 294100826)",0,Optimal,35,97,97,True,True,True
chaining,"(294100827, 294100826)",1,Optimal,35,97,97,True,True,False
chaining,"(294100827, 296200629)",0,Optimal,35,97,97,True,True,False
chaining,"(294100827, 296200629)",1,Optimal,35,97,97,True,True,True
chaining,"(296500082, 294100826)",0,Optimal,35,97,97,True,True,False
chaining,"(296500082, 294100826)",1,Optimal,36,96,96,False,False,True
chaining,"(296500082, 294100824)",0,Optimal,35,97,97,True,True,False
chaining,"(296500082, 294100824)",1,Optimal,36,96,96,False,False,True
chaining,"(296500082, 296600054)",0,Optimal,35,97,97,True,True,False
chaining,"(296500082, 296600054)",1,Optimal,36,96,96,False,False,True
chaining,"(296500082, 296600060)",0,Optimal,35,97,97,True,True,False
chaining,"(296500082, 296600060)",1,Optimal,36,96,96,False,False,True
chaining,"(296500082, 296600058)",0,Optimal,35,97,97,True,True,False
chaining,"(296500082, 296600058)",1,Optimal,36,96,96,False,False,True
chaining,"(296500082, 296600062)",0,Optimal,35,97,97,True,True,False
